system:index,date,station_id,station_name,sub_surface_runoff_sum,surface_runoff_sum,total_precipitation_sum,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,.geo
20180625_1_0,2018-06-25,st-3,Gokarna,0.003819592297077179,0.05275959521532059,0.06699953497258093,0.4244467417399089,0.42523193359375,0.421353022257487,0.3962898254394531,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180625_2_0,2018-06-25,st-5,Pashupati,0.003863513469696045,0.050263889133930206,0.06681245089379217,0.4253133138020833,0.4256280263264974,0.4199269612630208,0.38523610432942706,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180625_3_0,2018-06-25,st-4,Teku,0.003863513469696045,0.050263889133930206,0.06681245089379217,0.4253133138020833,0.4256280263264974,0.4199269612630208,0.38523610432942706,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180625_4_0,2018-06-25,st-1,Chovar,0.003863513469696045,0.050263889133930206,0.06681245089379217,0.4253133138020833,0.4256280263264974,0.4199269612630208,0.38523610432942706,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180626_0_0,2018-06-26,st-2,Sundarijal,0.0014933720231056213,0.002895563840866089,0.01155585206925025,0.4245503743489583,0.42503611246744794,0.423336664835612,0.40657615661621094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180626_1_0,2018-06-26,st-3,Gokarna,0.0016514360904693604,0.0018338412046432495,0.012762935532919073,0.4254372914632161,0.4264952341715495,0.4242382049560547,0.39844385782877606,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180626_2_0,2018-06-26,st-5,Pashupati,0.001456141471862793,0.005152210593223572,0.016782553567281866,0.4252611796061198,0.4265785217285156,0.424472173055013,0.38793690999348956,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180626_3_0,2018-06-26,st-4,Teku,0.001456141471862793,0.005152210593223572,0.016782553567281866,0.4252611796061198,0.4265785217285156,0.424472173055013,0.38793690999348956,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180626_4_0,2018-06-26,st-1,Chovar,0.001456141471862793,0.005152210593223572,0.016782553567281866,0.4252611796061198,0.4265785217285156,0.424472173055013,0.38793690999348956,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180627_0_0,2018-06-27,st-2,Sundarijal,0.002550654113292694,0.019935399293899536,0.03643237750901562,0.42789268493652344,0.42852783203125,0.42722447713216144,0.40905507405598956,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180627_1_0,2018-06-27,st-3,Gokarna,0.002088017761707306,0.023121371865272522,0.040184996537107054,0.42815208435058594,0.42871729532877606,0.42786534627278644,0.40177345275878906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180627_2_0,2018-06-27,st-5,Pashupati,0.0017550215125083923,0.02290363609790802,0.03941380184068066,0.4279492696126302,0.4286486307779948,0.42704518636067706,0.3916066487630208,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180627_3_0,2018-06-27,st-4,Teku,0.0017550215125083923,0.02290363609790802,0.03941380184068066,0.4279492696126302,0.4286486307779948,0.42704518636067706,0.3916066487630208,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180627_4_0,2018-06-27,st-1,Chovar,0.0017550215125083923,0.02290363609790802,0.03941380184068066,0.4279492696126302,0.4286486307779948,0.42704518636067706,0.3916066487630208,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180628_0_0,2018-06-28,st-2,Sundarijal,0.0021187737584114075,0.006884649395942688,0.017573437094597466,0.42650604248046875,0.42710113525390625,0.428436279296875,0.4137744903564453,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180628_1_0,2018-06-28,st-3,Gokarna,0.0018274188041687012,0.0037473589181900024,0.012567242979912407,0.4249591827392578,0.42624473571777344,0.4276746114095052,0.4069690704345703,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180628_2_0,2018-06-28,st-5,Pashupati,0.0012232661247253418,0.0036445409059524536,0.01280391812315429,0.4242083231608073,0.42577679951985675,0.42702293395996094,0.3968518575032552,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180628_3_0,2018-06-28,st-4,Teku,0.0012232661247253418,0.0036445409059524536,0.01280391812315429,0.4242083231608073,0.42577679951985675,0.42702293395996094,0.3968518575032552,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180628_4_0,2018-06-28,st-1,Chovar,0.0012232661247253418,0.0036445409059524536,0.01280391812315429,0.4242083231608073,0.42577679951985675,0.42702293395996094,0.3968518575032552,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180629_0_0,2018-06-29,st-2,Sundarijal,0.002660997211933136,0.014826878905296326,0.028034531954403974,0.4271094004313151,0.42794164021809894,0.4282023111979167,0.4170074462890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180629_1_0,2018-06-29,st-3,Gokarna,0.002494804561138153,0.0065468549728393555,0.01930195975648985,0.42595354715983075,0.42681121826171875,0.4266173044840495,0.4098059336344401,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180629_2_0,2018-06-29,st-5,Pashupati,0.0017857253551483154,0.009095817804336548,0.021077075484868146,0.4250526428222656,0.4265480041503906,0.42563629150390625,0.4001382191975911,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180629_3_0,2018-06-29,st-4,Teku,0.0017857253551483154,0.009095817804336548,0.021077075484868146,0.4250526428222656,0.4265480041503906,0.42563629150390625,0.4001382191975911,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180629_4_0,2018-06-29,st-1,Chovar,0.0017857253551483154,0.009095817804336548,0.021077075484868146,0.4250526428222656,0.4265480041503906,0.42563629150390625,0.4001382191975911,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180630_0_0,2018-06-30,st-2,Sundarijal,0.0032421499490737915,0.006255626678466797,0.01820143582762057,0.4272480010986328,0.4273338317871094,0.42872047424316406,0.4211235046386719,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180630_1_0,2018-06-30,st-3,Gokarna,0.002583228051662445,0.0010551214218139648,0.011080528520949429,0.4262250264485677,0.42702484130859375,0.42768414815266925,0.4132378896077474,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180630_2_0,2018-06-30,st-5,Pashupati,0.00158759206533432,0.0021531283855438232,0.01112576844633395,0.425259272257487,0.4260578155517578,0.42621803283691406,0.40366872151692706,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180630_3_0,2018-06-30,st-4,Teku,0.00158759206533432,0.0021531283855438232,0.01112576844633395,0.425259272257487,0.4260578155517578,0.42621803283691406,0.40366872151692706,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180630_4_0,2018-06-30,st-1,Chovar,0.00158759206533432,0.0021531283855438232,0.01112576844633395,0.425259272257487,0.4260578155517578,0.42621803283691406,0.40366872151692706,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180701_0_0,2018-07-01,st-2,Sundarijal,0.004485480487346649,0.02433757483959198,0.038952058022971414,0.42774200439453125,0.42788251241048175,0.42922019958496094,0.42470232645670575,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180701_1_0,2018-07-01,st-3,Gokarna,0.0037526562809944153,0.02501751482486725,0.040253510540480875,0.4277153015136719,0.4281838734944661,0.4288247426350911,0.4166634877522786,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180701_2_0,2018-07-01,st-5,Pashupati,0.0023894235491752625,0.026831403374671936,0.04210715538835075,0.42771466573079425,0.4283377329508464,0.42786725362141925,0.40720049540201825,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180701_3_0,2018-07-01,st-4,Teku,0.0023894235491752625,0.026831403374671936,0.04210715538835075,0.42771466573079425,0.4283377329508464,0.42786725362141925,0.40720049540201825,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180701_4_0,2018-07-01,st-1,Chovar,0.0023894235491752625,0.026831403374671936,0.04210715538835075,0.42771466573079425,0.4283377329508464,0.42786725362141925,0.40720049540201825,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180702_0_0,2018-07-02,st-2,Sundarijal,0.0072424039244651794,0.15324653685092926,0.16581721603859023,0.4287567138671875,0.42848841349283856,0.42946942647298175,0.42838795979817706,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180702_1_0,2018-07-02,st-3,Gokarna,0.007952965795993805,0.19853153824806213,0.21406807005394057,0.4279632568359375,0.42836570739746094,0.42914263407389325,0.42079925537109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180702_2_0,2018-07-02,st-5,Pashupati,0.003125526010990143,0.20934194326400757,0.2228287011383827,0.4282417297363281,0.4288654327392578,0.4291369120279948,0.4122670491536458,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180702_3_0,2018-07-02,st-4,Teku,0.003125526010990143,0.20934194326400757,0.2228287011383827,0.4282417297363281,0.4288654327392578,0.4291369120279948,0.4122670491536458,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180702_4_0,2018-07-02,st-1,Chovar,0.003125526010990143,0.20934194326400757,0.2228287011383827,0.4282417297363281,0.4288654327392578,0.4291369120279948,0.4122670491536458,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180703_0_0,2018-07-03,st-2,Sundarijal,0.011767350137233734,0.02907903492450714,0.03764015090501971,0.4260679880777995,0.42663129170735675,0.4276542663574219,0.4292716979980469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180703_1_0,2018-07-03,st-3,Gokarna,0.009303659200668335,0.028203576803207397,0.03895140838659472,0.42555999755859375,0.42637888590494794,0.42635218302408856,0.4236596425374349,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180703_2_0,2018-07-03,st-5,Pashupati,0.0036887377500534058,0.026380792260169983,0.034387763858205744,0.42508570353190106,0.42639795939127606,0.42813682556152344,0.41612815856933594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180703_3_0,2018-07-03,st-4,Teku,0.0036887377500534058,0.026380792260169983,0.034387763858205744,0.42508570353190106,0.42639795939127606,0.42813682556152344,0.41612815856933594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180703_4_0,2018-07-03,st-1,Chovar,0.0036887377500534058,0.026380792260169983,0.034387763858205744,0.42508570353190106,0.42639795939127606,0.42813682556152344,0.41612815856933594,"{""type"":""MultiPoint"",""coordinates"":[]}"
